HTTrack3.49-2+htsswf+htsjava launched on Sat, 16 Jul 2022 12:38:50 at https://html.tavonline.co/hagen/without-wrapper/index.html +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar +*[name].https://html.tavonline.co/hagen/without-wrapper/index.html/* +*.gif +*.jpg +*.jpeg +*.png +*.tif +*.bmp +*.zip +*.tar +*.tgz +*.gz +*.rar +*.z +*.exe +*.mov +*.mpg +*.mpeg +*.avi +*.asf +*.mp3 +*.mp2 +*.rm +*.wav +*.vob +*.qt +*.vid +*.ac3 +*.wma +*.wmv
(winhttrack -qwr10%e3C2%nt%Pns2u1k%s%uN0L0%I0p7DaK0c8T6R2H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://html.tavonline.co/hagen/without-wrapper/index.html -O1 "C:\My Web Sites\J_without_wallpaper" +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar +*[name].https://html.tavonline.co/hagen/without-wrapper/index.html/* +*.gif +*.jpg +*.jpeg +*.png +*.tif +*.bmp +*.zip +*.tar +*.tgz +*.gz +*.rar +*.z +*.exe +*.mov +*.mpg +*.mpeg +*.avi +*.asf +*.mp3 +*.mp2 +*.rm +*.wav +*.vob +*.qt +*.vid +*.ac3 +*.wma +*.wmv )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:39:36	Error: 	"Not Found" (404) at link https://fonts.googleapis.com/ (from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:41:18	Warning: 	HTML file (8560 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-8.html
12:41:18	Warning: 	HTML file (7767 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-2.html
12:41:21	Warning: 	HTML file (6528 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-3.html
12:41:22	Warning: 	HTML file (7886 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-4.html
12:41:23	Warning: 	HTML file (7419 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-5.html
12:41:24	Warning: 	HTML file (6397 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-6.html
12:41:29	Warning: 	HTML file (7683 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-7.html
12:41:30	Warning: 	HTML file (6308 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/work-9.html
12:41:31	Warning: 	HTML file (9323 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/single-blog.html
12:41:32	Warning: 	HTML file (150670 bytes) retransferred due to lack of cache: https://api.whatsapp.com/send/?phone=987654321&text&type=phone_number&app_absent=0
12:41:34	Warning: 	HTML file (746 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/www.tavonline.net/emana
12:41:40	Warning: 	Retry after error -2 (Connect Time Out) at link https://html.tavonline.co/hagen/without-wrapper/www.tavonline.net/emana (from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:41:40	Warning: 	HTML file (746 bytes) retransferred due to lack of cache: https://html.tavonline.co/hagen/without-wrapper/www.tavonline.net/emana
12:41:40	Error: 	"Not Found" (404) at link https://html.tavonline.co/hagen/without-wrapper/images/works/work-2/06.jpg (from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:42:02	Warning: 	Retry after error -2 (Connect Time Out) at link https://html.tavonline.co/hagen/without-wrapper/images/comment-5.jpg (from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:42:02	Warning: 	Retry after error -2 (Connect Time Out) at link https://html.tavonline.co/hagen/without-wrapper/images/clients/client-1d.png (from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:42:02	Error: 	"Not Found" (404) at link https://api.whatsapp.com/send/__elem_a588f507_0_0_h (from https://api.whatsapp.com/send/?phone=987654321&text&type=phone_number&app_absent=0)
12:42:02	Error: 	"Not Found" (404) at link https://html.tavonline.co/hagen/without-wrapper/www.tavonline.net/emana (from https://html.tavonline.co/hagen/without-wrapper/work-2.html)
12:42:02	Warning: 	Retry after error -2 (Connect Time Out) at link https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/IJYgcESal33.png (from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:42:02	Warning: 	Retry after error -2 (Connect Time Out) at link https://api.whatsapp.com/send/Style.set (from https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/oxK8E2_UQWq.js?_nc_x=Ij3Wp8lg5Kz)
12:42:02	Error: 	"Not Found" (404) at link https://html.tavonline.co/hagen/without-wrapper/css/images/controls.png (from https://html.tavonline.co/hagen/without-wrapper/css/assets.css)
12:42:08	Error: 	"Connect Time Out" (-2) after 2 retries at link https://html.tavonline.co/hagen/without-wrapper/images/clients/client-1d.png (from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:42:08	Warning: 	Retry after error -2 (Connect Time Out) at link https://api.whatsapp.com/send/Style.set (from https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/oxK8E2_UQWq.js?_nc_x=Ij3Wp8lg5Kz)
12:42:14	Error: 	"Connect Time Out" (-2) after 2 retries at link https://api.whatsapp.com/send/Style.set (from https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/oxK8E2_UQWq.js?_nc_x=Ij3Wp8lg5Kz)

HTTrack Website Copier/3.49-2 mirror complete in 3 minutes 24 seconds : 152 links scanned, 132 files written (63544975 bytes overall) [63483358 bytes received at 311192 bytes/sec], 2393697 bytes transferred using HTTP compression in 48 files, ratio 25%, 2.1 requests per connection
(20 errors, 27 warnings, 0 messages)
